index,given_label,predicted_label,suggested_label,self_confidence,alternative_prob,quality_score,is_label_issue,rank
1510,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9883663390494197,0.011573563266543681,0.9883663390494197,False,3000
1545,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9961208765971985,0.0037197343368912377,0.9961208765971985,False,3000
1511,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9705697050329845,0.029388863045859758,0.9705697050329845,False,3000
1513,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9971102055801341,0.002212834239388382,0.9971102055801341,False,3000
1514,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9961474067502021,0.0034434126434461586,0.9961474067502021,False,3000
1515,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9470565104326559,0.046007863976257446,0.9470565104326559,False,3000
1516,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9997694906967348,0.00017887443936163747,0.9997694906967348,False,3000
1517,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9965990481748876,0.0032477263312795687,0.9965990481748876,False,3000
1518,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9816576480359899,0.011404098882688741,0.9816576480359899,False,3000
1519,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9984474936385224,0.0012436282607248604,0.9984474936385224,False,3000
1520,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9711246635764688,0.028864968153420982,0.9711246635764688,False,3000
1521,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9960491027569118,0.0038801652709096815,0.9960491027569118,False,3000
1512,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9919903371638366,0.004894293673834123,0.9919903371638366,False,3000
1685,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9979442739447256,0.0016966487623371175,0.9979442739447256,False,3000
1546,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9267202250271546,0.057218152236902575,0.9267202250271546,False,3000
1548,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9977402024531247,0.0019118258953611347,0.9977402024531247,False,3000
1573,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9844770258138871,0.015074336559420094,0.9844770258138871,False,3000
1574,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9977677324126716,0.0021038789334462938,0.9977677324126716,False,3000
1575,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9971004875813518,0.0028821167203642874,0.9971004875813518,False,3000
1576,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9974857875193727,0.0020015540299751114,0.9974857875193727,False,3000
1577,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9914489105322118,0.006021777516537145,0.9914489105322118,False,3000
1578,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.95435393418715,0.045608383974254436,0.95435393418715,False,3000
1579,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9970507663649912,0.002802960876033036,0.9970507663649912,False,3000
1580,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.7899029470723151,0.2088442921685263,0.7899029470723151,False,3000
1581,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.997914886897789,0.0018004961097765834,0.997914886897789,False,3000
1582,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9985227522920295,0.0013619042499531996,0.9985227522920295,False,3000
1583,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9720616679263078,0.027898586608198765,0.9720616679263078,False,3000
1584,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9953419571058258,0.004301192339353179,0.9953419571058258,False,3000
1585,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9982770737148987,0.0014192523531648179,0.9982770737148987,False,3000
1586,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9920162120958161,0.004951297767477954,0.9920162120958161,False,3000
1587,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9979606047865599,0.0016474296542536323,0.9979606047865599,False,3000
1588,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.7003588029551762,0.29811970388599535,0.7003588029551762,False,3000
1589,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9623182307296518,0.034624551195992614,0.9623182307296518,False,3000
1590,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9874779906764882,0.012439957576061013,0.9874779906764882,False,3000
1591,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9942785127732264,0.005591287333502538,0.9942785127732264,False,3000
1572,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9984272728540761,0.0012695408823415945,0.9984272728540761,False,3000
1571,Iris-versicolor,Iris-virginica,Iris-virginica,0.32033732394353237,0.6796532849183549,0.32033732394353237,True,3000
1570,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9952475253184473,0.004665478124708098,0.9952475253184473,False,3000
1569,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.5402069953214305,0.4597794704217672,0.5402069953214305,False,3000
1549,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9953815993945067,0.004537204445597832,0.9953815993945067,False,3000
1550,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9987491709461609,0.0008458651663551649,0.9987491709461609,False,3000
1551,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9983141152452473,0.0013477327336931517,0.9983141152452473,False,3000
1552,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9981674033978737,0.0015341525675804408,0.9981674033978737,False,3000
1553,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9897856796908058,0.010174175117080984,0.9897856796908058,False,3000
1554,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9962653583736695,0.003319982922738902,0.9962653583736695,False,3000
1555,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.7654072270905108,0.23301857726918934,0.7654072270905108,False,3000
1556,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9565387797707849,0.04286189566885951,0.9565387797707849,False,3000
1557,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9329122465124049,0.06706178160051947,0.9329122465124049,False,3000
1547,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9954278114826065,0.004511906196667933,0.9954278114826065,False,3000
1558,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.981366750411091,0.0174953395063327,0.981366750411091,False,3000
1560,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.6884302292389165,0.3115654984007393,0.6884302292389165,False,3000
1561,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9978194521757016,0.0020742633032989834,0.9978194521757016,False,3000
1562,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9981630813713508,0.001546326178493416,0.9981630813713508,False,3000
1563,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9985282375216489,0.0009820200529311268,0.9985282375216489,False,3000
1564,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9963915703439584,0.0034799158686170256,0.9963915703439584,False,3000
1565,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9957164492379922,0.0026143975289274033,0.9957164492379922,False,3000
1566,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9978091487095081,0.0018353633028407885,0.9978091487095081,False,3000
1567,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.750846727450716,0.24915062603844598,0.750846727450716,False,3000
1568,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9774141414178766,0.02257877920298965,0.9774141414178766,False,3000
1559,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.984073900976793,0.01580860943943511,0.984073900976793,False,3000
1686,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9956079848080086,0.004301648091957307,0.9956079848080086,False,3000
1687,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.6208633260380677,0.37912040034111,0.6208633260380677,False,3000
1688,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.98625805064779,0.013720054140130868,0.98625805064779,False,3000
1807,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9983545687366808,0.0014004130760028168,0.9983545687366808,False,3000
1808,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9870250074204999,0.012957161062775308,0.9870250074204999,False,3000
1809,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9847156875325035,0.012783370979341282,0.9847156875325035,False,3000
1810,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.8015257384117528,0.19842873379594317,0.8015257384117528,False,3000
1811,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9911484902660734,0.008822187367420051,0.9911484902660734,False,3000
1812,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9947187290023516,0.005222498814604403,0.9947187290023516,False,3000
1813,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9942445197916417,0.0035218945019570434,0.9942445197916417,False,3000
1814,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9983867582404704,0.0015075265995843625,0.9983867582404704,False,3000
1815,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.993253371612975,0.004217599556251334,0.993253371612975,False,3000
1816,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.98100054215395,0.017898807272634785,0.98100054215395,False,3000
1817,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.5764610612790915,0.42353013898309044,0.5764610612790915,False,3000
1818,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9852518712789862,0.013800233623030834,0.9852518712789862,False,3000
1819,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9852518712789862,0.013800233623030834,0.9852518712789862,False,3000
1820,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9979267755400872,0.0016703449698577837,0.9979267755400872,False,3000
1821,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9964610117273778,0.003388034718502765,0.9964610117273778,False,3000
1822,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9826415619498304,0.017185279868026322,0.9826415619498304,False,3000
1823,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9886763101019819,0.010536428122925549,0.9886763101019819,False,3000
1824,Iris-versicolor,Iris-virginica,Iris-virginica,0.1995325207338031,0.8004534819771965,0.1995325207338031,True,3000
1825,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9852518712789862,0.013800233623030834,0.9852518712789862,False,3000
1806,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.969273570035601,0.030669336867677623,0.969273570035601,False,3000
1805,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9853581260680517,0.014622354668547947,0.9853581260680517,False,3000
1804,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9988619356169616,0.0007210457050812945,0.9988619356169616,False,3000
1803,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9852971560096376,0.014358296431673462,0.9852971560096376,False,3000
1783,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9982039582946932,0.0011918762804041124,0.9982039582946932,False,3000
1784,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.7695955657603435,0.23040152471684894,0.7695955657603435,False,3000
1785,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9981467524392,0.001556058223770193,0.9981467524392,False,3000
1786,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9942785127732264,0.005591287333502538,0.9942785127732264,False,3000
1787,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.969273570035601,0.030669336867677623,0.969273570035601,False,3000
1788,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9677892196606045,0.032190057869598866,0.9677892196606045,False,3000
1789,Iris-versicolor,Iris-virginica,Iris-virginica,0.4140061493800879,0.5850099655291761,0.4140061493800879,True,3000
1790,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9853014804343473,0.014668904671324267,0.9853014804343473,False,3000
1791,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9974857875193727,0.0020015540299751114,0.9974857875193727,False,3000
1826,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9910711420250823,0.008850387213068796,0.9910711420250823,False,3000
1792,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9878382154912807,0.010168521239537888,0.9878382154912807,False,3000
1794,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9956416525256914,0.0025299006660117096,0.9956416525256914,False,3000
1795,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9901104713353179,0.00956138611551922,0.9901104713353179,False,3000
1796,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9968522121445731,0.0030419031379619785,0.9968522121445731,False,3000
1797,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.997081507820468,0.002873247208965166,0.997081507820468,False,3000
1798,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9645391433115901,0.033739432741704704,0.9645391433115901,False,3000
1799,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9736173813779218,0.026376146910339737,0.9736173813779218,False,3000
1800,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.98100054215395,0.017898807272634785,0.98100054215395,False,3000
1801,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9964148271222218,0.0031677542395347844,0.9964148271222218,False,3000
1802,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9983897292292688,0.0014984734259822898,0.9983897292292688,False,3000
1793,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9966636064700626,0.0026026570715682157,0.9966636064700626,False,3000
1782,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9972007040195863,0.0026825982232986396,0.9972007040195863,False,3000
1827,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9550629628766795,0.044920203740422514,0.9550629628766795,False,3000
1829,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9753878378876002,0.024576054485948462,0.9753878378876002,False,3000
1854,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9953495410134957,0.004293867875431358,0.9953495410134957,False,3000
1855,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9903897745662866,0.00919873840535602,0.9903897745662866,False,3000
1856,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9800238603394557,0.01599368847361301,0.9800238603394557,False,3000
1857,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9916265237894759,0.00620352668950549,0.9916265237894759,False,3000
1858,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9985282375216489,0.0009820200529311268,0.9985282375216489,False,3000
1859,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.8609380911945913,0.1390548580670258,0.8609380911945913,False,3000
1860,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9962982313705863,0.003572853185776511,0.9962982313705863,False,3000
1861,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9923094207655513,0.00653444182286895,0.9923094207655513,False,3000
1862,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9403193378632186,0.05965237995575112,0.9403193378632186,False,3000
1863,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9982787804866594,0.0012722248652683663,0.9982787804866594,False,3000
1864,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.7572685905293844,0.2427284952812422,0.7572685905293844,False,3000
1865,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.983405864971739,0.01332718644397636,0.983405864971739,False,3000
1866,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9971562151272857,0.002812105116749286,0.9971562151272857,False,3000
1867,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9836991167392906,0.015545813702158035,0.9836991167392906,False,3000
1868,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9981630813713508,0.001546326178493416,0.9981630813713508,False,3000
1869,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9960088374327106,0.003918413947940801,0.9960088374327106,False,3000
1870,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9981103324557448,0.0017843673858055538,0.9981103324557448,False,3000
1871,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9960664753884977,0.0037966774712026577,0.9960664753884977,False,3000
1872,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.8064988802600815,0.19349041420298715,0.8064988802600815,False,3000
1853,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9907663101872625,0.008538206865835002,0.9907663101872625,False,3000
1852,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9607507880886568,0.0385500801511567,0.9607507880886568,False,3000
1851,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9905422178797777,0.00929562253826687,0.9905422178797777,False,3000
1850,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9948060592205709,0.003292548717459511,0.9948060592205709,False,3000
1830,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9984655182308222,0.0010243409030159629,0.9984655182308222,False,3000
1831,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9524128009542477,0.047545916038273316,0.9524128009542477,False,3000
1832,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9902785398848754,0.009682690998083799,0.9902785398848754,False,3000
1833,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9309325450190739,0.06899747413416202,0.9309325450190739,False,3000
1834,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.995923444471499,0.0040009602837235625,0.995923444471499,False,3000
1835,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9971628632866009,0.0027922098708796214,0.9971628632866009,False,3000
1836,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9984961108514062,0.0010099822590146112,0.9984961108514062,False,3000
1837,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9852971560096376,0.014358296431673462,0.9852971560096376,False,3000
1838,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9741682581608797,0.025815917777864558,0.9741682581608797,False,3000
1828,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9976791813247322,0.001773983712809095,0.9976791813247322,False,3000
1839,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9948119269647918,0.0032664644445753494,0.9948119269647918,False,3000
1841,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9550148789503743,0.044968393069992424,0.9550148789503743,False,3000
1842,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9955858014507063,0.004205251107592067,0.9955858014507063,False,3000
1843,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9961474067502021,0.0034434126434461586,0.9961474067502021,False,3000
1844,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.8623500410709868,0.13764340266070896,0.8623500410709868,False,3000
1845,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.95435393418715,0.045608383974254436,0.95435393418715,False,3000
1846,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9817812259071764,0.011309170266841828,0.9817812259071764,False,3000
1847,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9968763962418168,0.0021696164252009054,0.9968763962418168,False,3000
1848,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9965450392066282,0.002716347373939386,0.9965450392066282,False,3000
1849,Iris-versicolor,Iris-virginica,Iris-virginica,0.1995325207338031,0.8004534819771965,0.1995325207338031,True,3000
1840,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9872364947462998,0.012716390712640082,0.9872364947462998,False,3000
1874,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9977529797346131,0.0018838454517706412,0.9977529797346131,False,3000
1781,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9964016405751909,0.0034745205933174707,0.9964016405751909,False,3000
1779,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9959779393056183,0.003851356698204042,0.9959779393056183,False,3000
1713,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9535801217870119,0.04638040963960642,0.9535801217870119,False,3000
1714,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.977654657111631,0.022335987173312734,0.977654657111631,False,3000
1715,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9973024524291138,0.0025618711712387804,0.9973024524291138,False,3000
1716,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9835252826039127,0.013909878842508426,0.9835252826039127,False,3000
1717,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9976511811353035,0.002216294637015001,0.9976511811353035,False,3000
1718,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.838728340907337,0.1612414098127321,0.838728340907337,False,3000
1719,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9968917148195172,0.002977405616945114,0.9968917148195172,False,3000
1720,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9947792368635437,0.003379055553793728,0.9947792368635437,False,3000
1721,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9956416525256914,0.0025299006660117096,0.9956416525256914,False,3000
1722,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9254212241263108,0.06441086537297354,0.9254212241263108,False,3000
1723,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9314296511741659,0.05196340166359043,0.9314296511741659,False,3000
1724,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9981467524392,0.001556058223770193,0.9981467524392,False,3000
1725,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9560245594232705,0.039784139270161535,0.9560245594232705,False,3000
1726,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9895458135660999,0.00555361052941513,0.9895458135660999,False,3000
1727,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9986720064849335,0.0012966960057904553,0.9986720064849335,False,3000
1728,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9502730647962662,0.04257502349514832,0.9502730647962662,False,3000
1729,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9711029961606708,0.028842358936118195,0.9711029961606708,False,3000
1730,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9853958815065196,0.014137232049788635,0.9853958815065196,False,3000
1731,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9907826397205837,0.009070307166256364,0.9907826397205837,False,3000
1712,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9984961108514062,0.0010099822590146112,0.9984961108514062,False,3000
1711,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9955877255740021,0.004161367758928422,0.9955877255740021,False,3000
1710,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.8623500410709868,0.13764340266070896,0.8623500410709868,False,3000
1709,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9524128009542477,0.047545916038273316,0.9524128009542477,False,3000
1689,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9241832793572473,0.07580841251527205,0.9241832793572473,False,3000
1690,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9975418811247158,0.0018521156263967909,0.9975418811247158,False,3000
1691,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9727516557355126,0.0243284467033045,0.9727516557355126,False,3000
1692,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9985227522920295,0.0013619042499531996,0.9985227522920295,False,3000
1693,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9656459778174885,0.03267859461204187,0.9656459778174885,False,3000
1694,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9849269007332934,0.014222613245415476,0.9849269007332934,False,3000
1695,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9912747878050161,0.008035534117900337,0.9912747878050161,False,3000
1696,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9996094867044426,0.00022874631319624793,0.9996094867044426,False,3000
1697,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.99767108814311,0.002229392311864385,0.99767108814311,False,3000
1732,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9875988412777298,0.010685891820725286,0.9875988412777298,False,3000
1698,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9982524889115895,0.0014446879522958108,0.9982524889115895,False,3000
1700,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9835503953345947,0.013997894744568033,0.9835503953345947,False,3000
1701,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9964610117273778,0.003388034718502765,0.9964610117273778,False,3000
1702,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9902764250612135,0.009690190813905987,0.9902764250612135,False,3000
1703,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9817637877820604,0.017982598175138403,0.9817637877820604,False,3000
1704,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9912747878050161,0.008035534117900337,0.9912747878050161,False,3000
1705,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.998192313483148,0.0015420680359747856,0.998192313483148,False,3000
1706,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9890003180487147,0.010941134998640847,0.9890003180487147,False,3000
1707,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9307591256468015,0.059207897354048064,0.9307591256468015,False,3000
1708,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.8548589766184894,0.1451284570061211,0.8548589766184894,False,3000
1699,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9985883667156301,0.0012374254855300852,0.9985883667156301,False,3000
1780,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9947792368635437,0.003379055553793728,0.9947792368635437,False,3000
1733,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9968913037565479,0.0021966967066108446,0.9968913037565479,False,3000
1735,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.6480174366873217,0.35184559081327316,0.6480174366873217,False,3000
1760,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9835927631718189,0.016377323416866076,0.9835927631718189,False,3000
1761,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9909354820876177,0.00838552121341785,0.9909354820876177,False,3000
1762,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9910164569634504,0.008938074077662481,0.9910164569634504,False,3000
1763,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.984073900976793,0.01580860943943511,0.984073900976793,False,3000
1764,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9948119269647918,0.0032664644445753494,0.9948119269647918,False,3000
1765,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9856352443703116,0.014257418218566133,0.9856352443703116,False,3000
1766,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9977182981550964,0.00217266799198639,0.9977182981550964,False,3000
1767,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9981467524392,0.001556058223770193,0.9981467524392,False,3000
1768,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9962653583736695,0.003319982922738902,0.9962653583736695,False,3000
1769,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9980849713803437,0.0011210007601021369,0.9980849713803437,False,3000
1770,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.994015620282734,0.005572185329426408,0.994015620282734,False,3000
1771,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9824263632142383,0.014562202034882517,0.9824263632142383,False,3000
1772,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9980376554066074,0.0015848747724676161,0.9980376554066074,False,3000
1773,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9942052321229895,0.0037535004724212145,0.9942052321229895,False,3000
1774,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.6819194027319695,0.3158031163717772,0.6819194027319695,False,3000
1775,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9916265237894759,0.00620352668950549,0.9916265237894759,False,3000
1776,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9984860262980335,0.0014511081829155792,0.9984860262980335,False,3000
1777,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9985227522920295,0.0013619042499531996,0.9985227522920295,False,3000
1778,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9874255025991353,0.011609873475500696,0.9874255025991353,False,3000
1759,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9982524889115895,0.0014446879522958108,0.9982524889115895,False,3000
